,jk,kalimat,label,naon,propn,subyek,takso
216,99,apakah anda pernah ingin membuat aplikasi web yang lengkap di luar hanya halaman html sederhana dalam kursus ini anda akan belajar bagaimana mengatur server web berinteraksi dengan database dan banyak lagi kursus ini akan memulai dengan mengajarkan anda dasar dasar node  js dan modul intinya  anda kemudian akan belajar cara mengimpor modul tambahan dan mengkonfigurasi proyek anda menggunakan npm  dari sana anda akan belajar cara menggunakan ekspres untuk membuat server web dan cara berinteraksi dengan basis data mongodb menggunakan luwak  pada akhir kursus anda akan membuat beberapa proyek dunia nyata seperti web scraper api blogging dan skrip migrasi database ,1,0.40404040404040403,1,1,1
217,37,cara mengatur proyek node js menggunakan npm cara menggunakan modul inti node js cara menggunakan express untuk menyiapkan server web cara menggunakan mongodb untuk menyimpan data dalam basis data cara menggunakan luwak untuk memodelkan skema basis data,2,0.6216216216216216,1,0,1
218,8,pengantar python menciptakan kode interaktif yang kuat scalable,0,0.375,0,0,1
219,174,siap untuk membangun pengalaman yang anda peroleh dalam pendahuluan bagi pemula dan dasar dasar python yang mutlak terus belajar python selangkah demi selangkah saat anda membuat skrip yang tangguh dan interaktif skalabel  jelaskan kekuatan mengimpor pustaka python ke dalam kode anda  membuat file python  py dan bekerja di dalam sistem file  meningkatkan kekuatan dan ketepatan pernyataan anda melalui pemahaman yang lebih baik tentang operator dan pemformatan objek  plus membuat kode dengan metode penanganan kesalahan yang tangguh paket file python anda untuk berjalan di program lain atau dari terminal dan memberikan dokumentasi dokumentasi standar  ketika anda menyelesaikan kursus  anda akan memiliki kode yang akan menangani kesalahan anda akan memiliki fitur dokumentasi standar yang solid dan anda akan dapat menggunakan struktur data yang lebih kuat  mulai menggunakan keahlian anda untuk memecahkan masalah dan membangun kode yang tahan lama  seperti pengenalan sebelumnya terhadap program pemrograman python  anda akan mendapatkan banyak uluran tangan pada praktik bekerja dengan kode contoh di notebook jupyter pada azure yang hanya memerlukan browser dan koneksi internet dan dalam kursus ini menggunakan terminal jupiter ,1,0.3793103448275862,1,1,1
220,38,menggunakan pustaka termasuk math os datetime membuat penanganan error pernyataan yang akurat dan kuat termasuk mencoba kecuali tuple dan struktur data kamus konfigurasi file python  py untuk digunakan kembali dalam kode dan di dalam struktur dokumen pendokumentasian terminal,2,0.47368421052631576,1,0,1
221,4,windows server      layanan direktori,0,0.75,1,0,0
222,109,kursus ini mengajarkan administrator windows server untuk mengimplementasikan layanan domain direktori aktif ds iklan  ad ds adalah fondasi untuk manajemen terpusat dari sebuah organisasi pengguna dan sumber daya dan harus memiliki keterampilan untuk administrator  melalui diskusi video tangan di laboratorium dan penilaian anda akan mengimplementasikan infrastruktur ds yang aman dan terukur untuk pengguna dan sumber daya server windows  bagian dari microsoft windows server      fundamental xseries kursus ini dapat membantu anda memutuskan apakah karir di dalamnya tepat untuk anda dan mempersiapkan anda untuk pekerjaan perkenalan dalam administrasi server windows  anda akan belajar untuk uji dan lencana sertifikasi microsoft dan meningkatkan keterampilan anda dalam mendukung skenario instalasi server windows yang berbeda ,1,0.4954128440366973,1,1,1
223,21,cara membuat dan mengonfigurasi grup pengguna dan akun komputer bagaimana mengimplementasikan objek kebijakan grup untuk menegakkan proses standar di organisasi anda,2,0.47619047619047616,0,1,0
224,3,infrastruktur windows server     ,0,1.0,1,0,0
225,130,tertarik untuk mendapatkan keterampilan dasar yang diperlukan untuk menggunakan teknologi server windows ingin kekuatan generasi berikutnya dari aplikasi jaringan yang dioptimalkan dan layanan web kursus ini adalah untuk anda pengantar untuk windows server kursus serba diri ini menyediakan pengetahuan dasar yang diperlukan untuk menginstal dan mengelola windows server      sistem operasi server  melalui diskusi video tangan di laboratorium dan penilaian anda akan menempatkan instalasi yang sesuai dan strategi migrasi serta mengatur komponen logis dan fisik untuk lingkungan server windows anda  bagian dari microsoft windows server      fundamental xseries kursus ini dapat membantu anda memutuskan apakah karir di dalamnya tepat untuk anda dan mempersiapkan anda untuk pekerjaan perkenalan dalam administrasi server windows  anda akan belajar untuk uji dan lencana sertifikasi microsoft dan meningkatkan keterampilan anda dalam mendukung skenario instalasi server windows yang berbeda ,1,0.45384615384615384,1,1,1
226,40,windows server      instalasi dan opsi instalasi termasuk server nano  komponen logis dari ds ds seperti hutan domain situs dan trust  komponen fisik dari ds ds seperti pengontrol domain dan server katalog global  administrasi server jendela termasuk cadangan dan pemulihan perkakas ,2,0.675,1,0,0
227,4,windows powershell dasar dasar,0,0.75,1,0,0
228,91,tertarik untuk mempelajari cara cepat mengotomatiskan operasi administratif windows powershell dengan cepat menjadi solusi yang pro beralih ke dengan kombinasi kuat dari kecepatan baris perintah bahasa scripting dan alat alat gui  kursus ini adalah pengenalan ke windows powershell di mana anda akan mendapatkan kesempatan untuk menemukan cara membuat skrip sendiri untuk pemrosesan batch otomatis  pelajari cara mengganti operasi berulang dan memakan waktu secara manual dengan solusi otomatis untuk skenario lokal dan remote  nthrough video diskusi tangan di laboratorium dan penilaian anda akan melihat mengapa sekarang mungkin waktu untuk menemukan windows powershell ,1,0.4065934065934066,1,1,1
229,78,apa yang windows powershell dan bagaimana mengakses alat melalui konsol dan lingkungan scripting yang terintegrasi ise  how untuk menggunakan bantuan jendela powershell dan sintaks perintah dasar  how pipeline berfungsi dan bagaimana menemukan anggota objek  how untuk menggunakan operator perbandingan penyaringan dan enumerasi  how untuk mendefinisikan dan menggunakan variabel dan array  how untuk mengakses psproviders dan psdrives termasuk penyedia sistem file  how untuk menggunakan format output dasar dan lanjutan  how untuk mengarahkan output dan bagaimana menggunakan tampilan grid  n,2,0.48717948717948717,1,0,1
230,4,mesin virtual microsoft biru,0,0.75,1,0,0
231,47,kursus ini adalah bagian dari program profesional microsoft dalam administrasi cloud  kursus ini berfokus pada penggunaan besarbesaran mesin virtual dalam warna biru untuk beban kerja yang menekankan penerapan konfigurasi dasar dan tugas manajemen  anda akan diperkenalkan bagaimana mengamankan dan membuat mesin virtual anda tersedia dan dapat ditingkatkan ,1,0.40425531914893614,0,1,0
232,53,bagaimana iaas menggunakan mesin virtual dan konsep dasar dari endpoint dan ip addressing  cara menentukan beban kerja mesin virtual dan mengukur dengan benar mesin virtual anda  bagaimana merencanakan membuat dan menyebarkan mesin virtual jendela biru  cara mengkonfigurasi alamat ip mesin virtual ketersediaan skalabilitas dan keamanan  bagaimana mengelola impor pasang dan ekspor disk virtual ,2,0.4716981132075472,1,1,1
233,4,jaringan virtual microsoft biru,0,0.5,0,0,0
234,82,kursus ini adalah bagian dari program profesional microsoft dalam administrasi cloud  dalam kursus ini  anda akan diperkenalkan ke konfigurasi jaringan virtual melalui portal biru microsoft dan file konfigurasi jaringan  anda juga akan melihat cara menggunakan layanan jaringan untuk mengonfigurasi dan memuat lalu lintas jaringan saldo menggunakan alat seperti azure dns  load balancing azure traffic manager dan gateway aplikasi  dan karena ini adalah tentang cloud  anda akan melihat bagaimana menghubungkan komputer di lokasi anda ke jaringan virtual murni serta membangun konektivitas antar situs ,1,0.47560975609756095,1,1,1
235,23,bagaimana merencanakan jaringan virtual di microsoft biru  bagaimana menerapkan dan mengelola jaringan virtual  cara mengkonfigurasi konektivitas antar situs dengan jaringan virtual microsoft biru ,2,0.43478260869565216,0,0,1
236,3,identitas biru langit,0,0.6666666666666666,1,0,0
237,112,kursus ini adalah bagian dari program profesional microsoft dalam administrasi gemawan  kursus ini berfokus pada konsep penting seperti apa yang membuat iklan biru berbeda dari perbedaan iklan di tempat dalam mengelola pengguna dan grup serta menerapkan domain khusus di iklan biru  anda akan diperkenalkan ke konsep seperti direktori dan penyewa serta otentikasi multi faktor yang memungkinkan anda menambahkan lapisan keamanan kedua yang penting untuk verifikasi tanda masuk pengguna dan transaksi  apakah beban kerja atau aplikasi dijalankan di tempat atau di awan  memahami bagaimana langit biru iklan dapat memperluas lingkungan di tempat akan memberikan wawasan tentang lingkungan hibrida iklan dan membantu anda mendapatkan keterampilan untuk mengintegrasikan dan mengelola solusi cloud dan di tempat ,1,0.39285714285714285,0,1,1
238,27,cara membuat dan mengelola direktori iklan direktori aktif biru  cara menerapkan aplikasi di iklan biru  cara memperpanjang iklan internal ke warna biru  cara mengkonfigurasi otentikasi multi faktor ,2,0.5185185185185185,0,0,1
239,3,penyimpanan microsoft biru,0,0.6666666666666666,0,0,0
240,116,kursus ini adalah bagian dari program profesional microsoft dalam administrasi cloud  kursus ini berfokus pada penyimpanan biru sebagai layanan yang berskala untuk memenuhi permintaan penyimpanan data memungkinkan akses data di mana saja kapan saja berdasarkan koneksi internet menyediakan platform untuk membangun aplikasi skala internet dan dapat menyimpan data terstruktur dan tidak terstruktur dalam format yang sesuai di awan  anda akan diperkenalkan untuk mengelola penyimpanan melalui akun penyimpanan biru serta berbagai jenis akun yang dapat disimpan akun penyimpanan  menjelajahi alat yang berbeda yang memungkinkan anda memeriksa konten akun penyimpanan tanpa harus menulis kode kustom  anda juga akan mendapatkan pengantar untuk mengimplementasikan penyimpanan cadangan dan pemulihan termasuk penyebaran pemulihan situs dan replikasi mesin virtual hip v ke azure ,1,0.43103448275862066,1,1,1
241,56,cara merencanakan penyimpanan biru termasuk pilihan penyimpanan yang paling sesuai untuk skenario tertentu dan untuk permintaan penyimpanan yang dapat ditagih  serta persyaratan pencadangan dan pemulihan  cara menerapkan dan mengelola penyimpanan biru termasuk membuat akun penyimpanan dan memilih alat akses penyimpanan  bagaimana menerapkan tabel gumpalan dan antrian dan file biru  cara memantau penyimpanan dan menerapkan pencadangan biru ,2,0.4107142857142857,0,0,1
242,4,layanan aplikasi microsoft azure,0,0.75,1,0,0
243,55,kursus ini adalah bagian dari program profesional microsoft dalam administrasi gemawan  kursus ini berfokus pada layanan aplikasi biru sebagai platform aplikasi yang dapat anda gunakan untuk menerapkan dan mengelola aplikasi seluler dan api web  anda akan belajar cara menghosting solusi e commerce yang dapat diskalakan dan hiper skala aplikasi yang dapat disesuaikan dalam biru langit ,1,0.4,1,1,1
244,41,cara mendeskripsikan aplikasi layanan biru aplikasi web menggunakan layanan aplikasi biru bagaimana mengelola aplikasi web yang diterapkan dan penyebaran pekerjaan web dari aplikasi seluler bagaimana mengelola penerapan aplikasi seluler cara membuat dan memodifikasi template lengan untuk digunakan dengan penerapan layanan aplikasi,2,0.5121951219512195,0,0,1
245,4,mengembangkan perangkat lunak internasional,0,0.25,0,0,1
246,272,kursus ini adalah bagian dari program profesional microsoft dalam pengembangan perangkat lunak tingkat entri  ketika anda sedang merancang dan mengembangkan perangkat lunak baru  mudah untuk mendapatkan fokus laser untuk membuatnya berfungsi dan masuk ke pasar atau dikerahkan sesegera mungkin  sehingga banyak tim teknik mengembangkan perangkat lunak yang mendukung bahasa asli mereka terlebih dahulu untuk menunda dukungan untuk bahasa lain hingga  kemudian detik ketika mereka berpikir mereka akan memiliki bandwidth  dengan kata lain mereka tidak perlu merencanakan ke depan  masalah dengan pendekatan ini yang dialami pengembang telah menemukan cara yang sulit adalah bahwa hal itu mengorbankan waktu dan peluang anggaran  mendesain ulang dan membangun kembali edisi perangkat lunak anda yang berbeda untuk setiap dan setiap bahasa atau pasar dapat menjadi usaha yang sangat besar  karena kursus ilmu komputer ini akan menunjukkan perencanaan ke depan jauh lebih efisien dan biaya marjinal untuk mendukung berbagai bahasa dari awal adalah kurang dari yang anda kira  memanfaatkan fungsi internasional dalam sistem operasi dan bahasa pemrograman membuat penulisan kode yang berfungsi untuk berbagai bahasa dan pasar jauh lebih sederhana daripada retrofitting kode yang ada  instruktur untuk kursus ini termasuk programmer yang telah bekerja pada globalisasi dan lokalisasi dari beberapa perangkat lunak dunia yang paling sukses  mereka telah mengalami yang baik yang buruk dan yang jelek dalam menciptakan perangkat lunak siap pakai di dunia dan mereka di sini untuk memastikan bahwa pengalaman pengguna perangkat lunak anda bekerja secara konsisten di mana pun pengguna berada atau bahasa apa yang mereka gunakan  kursus ini memiliki tiga bagian desain dunia bisnis siap dan dunia siap pengembangan  sementara siswa dapat menyelesaikan bagian satu dan dua tanpa pengetahuan pemrograman  bagian ketiga membutuhkan pengalaman pemrograman ,1,0.31985294117647056,0,1,1
247,45,konsep dasar untuk desain perangkat lunak globalisasi lokalisasi pasar kebutuhan regional dan perbedaan bahasa pemasaran ux desain desain sentris manusia kulturalisasi merancang skenario dunia siap desain permainan pengembangan perangkat lunak manipulasi input data dan rekayasa tampilan lokalisasi pendekatan pengembangan lingkungan globalisasi apis dan layanan web,2,0.7777777777777778,1,0,1
